"id_uint","function_name","variant_name","episode_id","function_type"
2121902413346198686904100434969907867,"classify_intent","gpt_4o_mini","0198a9dd-bcc1-74d3-b98b-67bc931f1e58","json"
2121902415145098548938362201752221359,"generate_response","gpt_4o_mini","0198a9dd-bcc1-74d3-b98b-67bc931f1e58","chat"
2121902425751025166381470486867560180,"classify_intent","gpt_4o_mini","0198a9dd-e4d6-7d02-a47d-51b2221ded17","json"
2121902427733634014147093180279258541,"generate_response","gpt_4o_mini","0198a9dd-e4d6-7d02-a47d-51b2221ded17","chat"
2121902433234285122764233831342896144,"classify_intent","gpt_4o_mini","0198a9dd-fd04-7ef1-bde2-670b0d4809f0","json"
2121902435337783579705870549267654544,"generate_response","gpt_4o_mini","0198a9dd-fd04-7ef1-bde2-670b0d4809f0","chat"
2121902446331720470521845273642417234,"classify_intent","gpt_4o_mini","0198a9de-2756-70c2-a4a2-1072c018ba23","json"
2121902447667602979019402341002506316,"generate_response","gpt_4o_mini","0198a9de-2756-70c2-a4a2-1072c018ba23","chat"
2121902456757526529117323598781004536,"classify_intent","gpt_4o_mini","0198a9de-4906-7711-933f-5b6b3dd29049","json"
2121902458819929464069028345379773538,"generate_response","gpt_4o_mini","0198a9de-4906-7711-933f-5b6b3dd29049","chat"
2121902470754444894859317591429991042,"classify_intent","gpt_4o_mini","0198a9de-7640-71d2-9650-e459aa438093","json"
2121902472247497500528024613345118257,"generate_response","gpt_4o_mini","0198a9de-7640-71d2-9650-e459aa438093","chat"
2121902478205083316312833483206169795,"classify_intent","gpt_4o_mini","0198a9de-8e53-77e0-bbff-5e90524d25a8","json"
2121902479774270560064191698945036117,"generate_response","gpt_4o_mini","0198a9de-8e53-77e0-bbff-5e90524d25a8","chat"
2121902486468105180659598429959915197,"classify_intent","gpt_4o_mini","0198a9de-a906-7ad1-90bb-bd14370b099f","json"
2121902487962358134436841899284466878,"generate_response","gpt_4o_mini","0198a9de-a906-7ad1-90bb-bd14370b099f","chat"
2121902494787888417585699668809328160,"classify_intent","gpt_4o_mini","0198a9de-c3e8-7172-91ce-35170f65c978","json"
2121902495921856687116921710964111355,"generate_response","gpt_4o_mini","0198a9de-c3e8-7172-91ce-35170f65c978","chat"
2121902504256216709006955776100773149,"classify_intent","gpt_4o_mini","0198a9de-e280-75f3-bce0-479f09a1cf4c","json"
2121902506417792563324641711427837740,"generate_response","gpt_4o_mini","0198a9de-e280-75f3-bce0-479f09a1cf4c","chat"
2121902518017392122450340119060471801,"classify_intent","gpt_4o_mini","0198a9df-0ef7-7031-b2c1-bad61566fbbb","json"
2121902521931925526233663730640515767,"generate_response","gpt_4o_mini","0198a9df-0ef7-7031-b2c1-bad61566fbbb","chat"
2121902532410927565080728989753575516,"classify_intent","gpt_4o_mini","0198a9df-3d79-7de1-87d6-890e958d9e5e","json"
2121902535899888700225864750772375788,"generate_response","gpt_4o_mini","0198a9df-3d79-7de1-87d6-890e958d9e5e","chat"
2121902541034182432901248506524224750,"classify_intent","gpt_4o_mini","0198a9df-5956-7b20-9c27-8027d106acfb","json"
2121902543158244438255323520097867892,"generate_response","gpt_4o_mini","0198a9df-5956-7b20-9c27-8027d106acfb","chat"
2121902552599982592486162393557846150,"classify_intent","gpt_4o_mini","0198a9df-7eb5-7c93-9675-d73471d93245","json"
2121902554181238953372131242518311007,"generate_response","gpt_4o_mini","0198a9df-7eb5-7c93-9675-d73471d93245","chat"
2121902569730442565923630985671792904,"classify_intent","gpt_4o_mini","0198a9df-b60f-7893-8815-99e576a30056","json"
2121902571214989843693590499637900406,"generate_response","gpt_4o_mini","0198a9df-b60f-7893-8815-99e576a30056","chat"
2121902585705185638050043022465436452,"classify_intent","gpt_4o_mini","0198a9df-e9ad-7800-b768-a47324b386ab","json"
2121902587261098568243189366633932306,"generate_response","gpt_4o_mini","0198a9df-e9ad-7800-b768-a47324b386ab","chat"
2121902598227256136512013915091036216,"classify_intent","gpt_4o_mini","0198a9e0-1223-7b92-a38e-b181ed32d9d7","json"
2121902600177204505034857005129211567,"generate_response","gpt_4o_mini","0198a9e0-1223-7b92-a38e-b181ed32d9d7","chat"
2121902611018886049537755176553176215,"classify_intent","gpt_4o_mini","0198a9e0-3b78-7891-b49e-e80fb012a40f","json"
2121902613121216055058558867979689548,"generate_response","gpt_4o_mini","0198a9e0-3b78-7891-b49e-e80fb012a40f","chat"
2121902617902504352805233274041830801,"classify_intent","gpt_4o_mini","0198a9e0-51b6-7771-a75a-c5585624a119","json"
2121902619465640104241169493150060990,"generate_response","gpt_4o_mini","0198a9e0-51b6-7771-a75a-c5585624a119","chat"
2121902627544917071424660185595466713,"classify_intent","gpt_4o_mini","0198a9e0-70de-7bc2-87b9-ef3b64671866","json"
2121902629855179588780766908804563226,"generate_response","gpt_4o_mini","0198a9e0-70de-7bc2-87b9-ef3b64671866","chat"
2121902642203148262114694059663345112,"classify_intent","gpt_4o_mini","0198a9e0-a03b-7cf3-9e02-92586906918f","json"
2121902644271586675781781264912263720,"generate_response","gpt_4o_mini","0198a9e0-a03b-7cf3-9e02-92586906918f","chat"
2121902651247101014193278143287204233,"classify_intent","gpt_4o_mini","0198a9e0-bd74-7870-b341-97c06ea3b6c8","json"
2121902652705042822945950993779398498,"generate_response","gpt_4o_mini","0198a9e0-bd74-7870-b341-97c06ea3b6c8","chat"
2121902662750016607494834201111428399,"classify_intent","gpt_4o_mini","0198a9e0-e29f-7590-824b-9c617652943f","json"
2121902664228507263795031439702808599,"generate_response","gpt_4o_mini","0198a9e0-e29f-7590-824b-9c617652943f","chat"
2121902676392777303025698175614253039,"classify_intent","gpt_4o_mini","0198a9e1-0eb4-7c83-bfa9-f28014a50100","json"
2121902678791249821965071113982488777,"generate_response","gpt_4o_mini","0198a9e1-0eb4-7c83-bfa9-f28014a50100","chat"
2121902693877455472129115132598918104,"classify_intent","gpt_4o_mini","0198a9e1-4733-7922-8e68-27a7b9140e5a","json"
2121902695297907910853922524824888369,"generate_response","gpt_4o_mini","0198a9e1-4733-7922-8e68-27a7b9140e5a","chat"
2121902705004439967502264081004798199,"classify_intent","gpt_4o_mini","0198a9e1-6b27-7fc0-b609-6e2defb3d533","json"
2121902707156318201744821410612088430,"generate_response","gpt_4o_mini","0198a9e1-6b27-7fc0-b609-6e2defb3d533","chat"
2121902716283658556214815112075729013,"classify_intent","gpt_4o_mini","0198a9e1-8f99-7331-9a25-644a84c08054","json"
2121902718083779538357138671473075466,"generate_response","gpt_4o_mini","0198a9e1-8f99-7331-9a25-644a84c08054","chat"
2121902724041350316834541740677412997,"classify_intent","gpt_4o_mini","0198a9e1-a8aa-7652-9e75-092b5e616642","json"
2121902725855960055982888133503753318,"generate_response","gpt_4o_mini","0198a9e1-a8aa-7652-9e75-092b5e616642","chat"
2121902739596623648529298551929009165,"classify_intent","gpt_4o_mini","0198a9e1-daed-7b93-9c45-a3d126623175","json"
2121902742061612472510227803968774826,"generate_response","gpt_4o_mini","0198a9e1-daed-7b93-9c45-a3d126623175","chat"
2121902749003242968451189002066731014,"classify_intent","gpt_4o_mini","0198a9e1-f952-74b2-bb09-34a9fc55f7a7","json"
2121902750987069539673882972695787731,"generate_response","gpt_4o_mini","0198a9e1-f952-74b2-bb09-34a9fc55f7a7","chat"
2121902758593646162845457403088358461,"classify_intent","gpt_4o_mini","0198a9e2-184f-7391-a639-be1e732f447a","json"
2121902760871268918985348455061140850,"generate_response","gpt_4o_mini","0198a9e2-184f-7391-a639-be1e732f447a","chat"
2121902769535637038056824151573055129,"classify_intent","gpt_4o_mini","0198a9e2-3baa-7443-8f73-6e2ab692cad3","json"
2121902771195500122092200542287018703,"generate_response","gpt_4o_mini","0198a9e2-3baa-7443-8f73-6e2ab692cad3","chat"
2121902784777823064823592357962263569,"classify_intent","gpt_4o_mini","0198a9e2-6cea-7eb3-be27-95fd5b03ebdc","json"
2121902786988945378699030225933965052,"generate_response","gpt_4o_mini","0198a9e2-6cea-7eb3-be27-95fd5b03ebdc","chat"
2121902798208920741569289687428026954,"classify_intent","gpt_4o_mini","0198a9e2-9850-7043-be0f-a748bb5d6205","json"
2121902799948622213983144457118226043,"generate_response","gpt_4o_mini","0198a9e2-9850-7043-be0f-a748bb5d6205","chat"
2121902806002936905842818355994480305,"classify_intent","gpt_4o_mini","0198a9e2-b17f-7f62-a086-6e43af727d1a","json"
2121902807463294171349900240532288912,"generate_response","gpt_4o_mini","0198a9e2-b17f-7f62-a086-6e43af727d1a","chat"
2121902818352108839121730335114234276,"classify_intent","gpt_4o_mini","0198a9e2-d966-7e42-8cc9-a5f750e92074","json"
2121902820190859940750781375726818770,"generate_response","gpt_4o_mini","0198a9e2-d966-7e42-8cc9-a5f750e92074","chat"
2121902827151827343162785409601655738,"classify_intent","gpt_4o_mini","0198a9e2-f5d5-7322-845e-2f95f392c5a9","json"
2121902828536083676142699791256321307,"generate_response","gpt_4o_mini","0198a9e2-f5d5-7322-845e-2f95f392c5a9","chat"
2121902837445834831410491062792624800,"classify_intent","gpt_4o_mini","0198a9e3-1718-7402-a252-98b3a8f5f44f","json"
2121902838897767119528126328906255794,"generate_response","gpt_4o_mini","0198a9e3-1718-7402-a252-98b3a8f5f44f","chat"
2121902848708193686986618301955858774,"classify_intent","gpt_4o_mini","0198a9e3-3b7c-7543-8f77-dbe765f6a21d","json"
2121902850291900659754162613715726657,"generate_response","gpt_4o_mini","0198a9e3-3b7c-7543-8f77-dbe765f6a21d","chat"
2121902859220995790880181500879760531,"classify_intent","gpt_4o_mini","0198a9e3-5d74-71b3-8ed9-34b735dbf200","json"
2121902861281029590673820673444558591,"generate_response","gpt_4o_mini","0198a9e3-5d74-71b3-8ed9-34b735dbf200","chat"
2121902870448298971880900718205260514,"classify_intent","gpt_4o_mini","0198a9e3-81bb-73a0-8ec6-d667998dacd4","json"
2121902871975173498869989129371515875,"generate_response","gpt_4o_mini","0198a9e3-81bb-73a0-8ec6-d667998dacd4","chat"
2121902879275864442918578933637196232,"classify_intent","gpt_4o_mini","0198a9e3-9e41-7153-a16d-625732c20f10","json"
2121902880454612865292315383179619224,"generate_response","gpt_4o_mini","0198a9e3-9e41-7153-a16d-625732c20f10","chat"
2121902890914257632750830750847930449,"classify_intent","gpt_4o_mini","0198a9e3-c3dc-7ef2-a9d5-0529f4a31f00","json"
2121902891905512721022490315007249841,"generate_response","gpt_4o_mini","0198a9e3-c3dc-7ef2-a9d5-0529f4a31f00","chat"
2121902903442347894847384837808795166,"classify_intent","gpt_4o_mini","0198a9e3-ec57-7d40-a05a-cd0fc06a9d4c","json"
2121902905215843252576172343263061754,"generate_response","gpt_4o_mini","0198a9e3-ec57-7d40-a05a-cd0fc06a9d4c","chat"
2121902918072764085780821278183348194,"classify_intent","gpt_4o_mini","0198a9e4-1b9d-7c63-8e24-5784cbc8a58d","json"
2121902920242794786971764116871048128,"generate_response","gpt_4o_mini","0198a9e4-1b9d-7c63-8e24-5784cbc8a58d","chat"
2121902930920011651519458564489017393,"classify_intent","gpt_4o_mini","0198a9e4-4520-7ae1-9dec-6fb9e9590991","json"
2121902932167581483365419287039229198,"generate_response","gpt_4o_mini","0198a9e4-4520-7ae1-9dec-6fb9e9590991","chat"
2121902940558737073627819502296433502,"classify_intent","gpt_4o_mini","0198a9e4-6445-7261-bfba-f14b9a3b595e","json"
2121902942317728877997449107910683461,"generate_response","gpt_4o_mini","0198a9e4-6445-7261-bfba-f14b9a3b595e","chat"
2121902959526840772891616807090407679,"classify_intent","gpt_4o_mini","0198a9e4-a18f-7e93-aebb-d17b47623421","json"
2121902961693220768173207885794394911,"generate_response","gpt_4o_mini","0198a9e4-a18f-7e93-aebb-d17b47623421","chat"
2121902970671876251670266344346443606,"classify_intent","gpt_4o_mini","0198a9e4-c592-73a3-9bc9-9ddc0966fd3f","json"
2121902971949726742193196239836393037,"generate_response","gpt_4o_mini","0198a9e4-c592-73a3-9bc9-9ddc0966fd3f","chat"
2121902981352742323746711922882693601,"classify_intent","gpt_4o_mini","0198a9e4-e815-7501-93bf-c82c56972aea","json"
2121902983077898064812363069880102254,"generate_response","gpt_4o_mini","0198a9e4-e815-7501-93bf-c82c56972aea","chat"
2121906613729974232613545441194304076,"generate_response","gpt_4o","0198aa12-c0ed-7b13-b372-617898002e7a","chat"
2121997645413805041796212038955401145,"generate_response","gpt_4o","0198ae8f-bc2a-7f93-8503-4cd73bfbe0e4","chat"
2121998286654637245581782775622817929,"generate_response","gpt_4o","0198ae97-d41f-7542-a208-b7e0f28798d8","chat"
2121998605890891684243736023729947612,"generate_response","gpt_4o_mini","0198ae9b-dba1-7fa0-8f40-2b8c81635fd6","chat"
2121999576016363109176534787582353504,"classify_intent","gpt_4o_mini","0198aea8-1a46-7af1-ae6f-6a7bf9fb28dd","json"
2122000094487159795034310102047156443,"classify_intent","gpt_4o_mini","0198aeae-a58b-78b0-8947-c2074768002f","json"
2122000267187033501423945292530911729,"classify_intent","gpt_4o_mini_dicl","0198aeb0-d392-72e3-9b8c-c412d16a5a02","json"
2122000425871871504537661482867294420,"classify_intent","gpt_4o_mini_dicl","0198aeb2-d44e-7af2-bb88-d8beda19e277","json"
2122000486024364549946483773422648064,"classify_intent","gpt_4o_mini_dicl","0198aeb3-96ab-74d0-bec0-c579142f35af","json"
2122000608264913262366311955148672713,"classify_intent","gpt_4o_mini_dicl","0198aeb5-21a6-77e0-bc85-a7f2626914a0","json"
2122005407943379695194056859043746640,"classify_intent","gpt_4o_mini_dicl","0198aef1-b63f-7133-a79b-ba0d5a93ffb9","json"
2122005530413674194284276154417475455,"classify_intent","gpt_4o_mini_dicl","0198aef3-41f8-7ed3-b287-4aba011ebab3","json"
2122005671836173032036853996026853236,"classify_intent","gpt_4o_mini_dicl","0198aef5-0aee-71d3-9bbe-d1d02923ef47","json"
2122005673487583652201790560388295172,"generate_response","gpt_4o_mini","0198aef5-0aee-71d3-9bbe-d1d02923ef47","chat"
2122005694909729692668609667856279920,"classify_intent","gpt_4o_mini_dicl","0198aef5-557d-7872-850b-f27257a0e8e8","json"
2122005698523221991965406125558162411,"generate_response","gpt_4o_mini","0198aef5-557d-7872-850b-f27257a0e8e8","chat"
2122005906503188757049291494571869311,"classify_intent","gpt_4o_mini_dicl","0198aef8-012e-7350-9886-c1e7a18fd1db","json"
2122006153839776382227127669337999641,"classify_intent","gpt_4o_mini_dicl","0198aefb-205e-7b02-83a6-c2ead9a5ed6c","json"
2122006270883157427755303164903540501,"classify_intent","gpt_4o_mini_dicl","0198aefc-9a8e-7f02-bea9-fc81bfe898ea","json"
2122006668610039057873098889397635884,"classify_intent","gpt_4o_mini_dicl","0198af01-9fae-7632-b52d-278e2f526f9d","json"
2122007365414310558870787254065467939,"classify_intent","gpt_4o_mini_dicl","0198af0a-6b2d-7222-a2c1-b31fb36de50e","json"
2122007454043095610907740816931334246,"classify_intent","gpt_4o_mini_dicl","0198af0b-898d-7563-8b52-c04c8036d0ea","json"
2122007536599431183007667501929423189,"classify_intent","gpt_4o_mini_dicl","0198af0c-944e-7572-87a6-8a0bdb76d6c5","json"
2122007609701993392616479544790057749,"classify_intent","gpt_4o_mini_dicl","0198af0d-8083-7b20-a028-566fb9cb5788","json"
2122007700002689503971168697162820290,"classify_intent","gpt_4o_mini_dicl","0198af0e-a44a-7751-ab79-581c25c606ff","json"
2122007701830600983951686493398146558,"generate_response","gpt_4o_mini_dicl","0198af0e-a44a-7751-ab79-581c25c606ff","json"
2122007787160176084922073812901890633,"classify_intent","gpt_4o_mini_dicl","0198af0f-bde9-7300-a458-ba5279f254c5","json"
2122007790048346240920411108214948468,"generate_response","gpt_4o_mini_dicl","0198af0f-bde9-7300-a458-ba5279f254c5","json"
2122007871104395721890318810427072333,"classify_intent","gpt_4o_mini_dicl","0198af10-cd26-7af1-8ac3-6eace6816662","json"
2122007875088968316222367566177875148,"generate_response","gpt_4o_mini_dicl","0198af10-cd26-7af1-8ac3-6eace6816662","json"
2122007937185467260977294117057428330,"classify_intent","gpt_4o_mini_dicl","0198af11-a2ab-7623-af38-3333cfe2591d","json"
2122007940568083280804276862035494952,"generate_response","gpt_4o_mini_dicl","0198af11-a2ab-7623-af38-3333cfe2591d","json"
2122008610824354981552718060075011639,"classify_intent","gpt_4o","0198af1a-2350-7d40-8d83-4e759239c8c3","json"
2122008612414088949807568529876350164,"generate_response","gpt_4o_mini_dicl","0198af1a-2350-7d40-8d83-4e759239c8c3","json"
2122008852295178159891627104760216155,"classify_intent","gpt_4o","0198af1d-2f8c-7902-a4c9-001e6d3d9c23","json"
2122008854191970061231590091590115326,"generate_response","gpt_4o_mini_dicl","0198af1d-2f8c-7902-a4c9-001e6d3d9c23","json"
2122009137722532902838587238995610669,"classify_intent","gpt_4o","0198af20-c9d0-7263-992f-b3dc65f3c9cd","json"
2122009140313283660179632590186769586,"generate_response","gpt_4o_mini_dicl","0198af20-c9d0-7263-992f-b3dc65f3c9cd","json"
2122009313651514732288626006362388307,"classify_intent","gpt_4o","0198af23-0245-7d62-bb23-a1b9cf7d9c4c","json"
2122009315342782141767143295789638803,"generate_response","gpt_4o","0198af23-0245-7d62-bb23-a1b9cf7d9c4c","json"
2122009820775307148393911573872208471,"classify_intent","gpt_4o","0198af29-68e0-7583-8ffe-9d45fa0d3d21","json"
2122009822400106644276924713458255640,"generate_response","gpt_4o","0198af29-68e0-7583-8ffe-9d45fa0d3d21","json"
2122010341466903836077231673790649337,"classify_intent","gpt_4o","0198af2f-fb52-73f3-bfc4-bf361c5518a5","json"
2122010344167695433323244238905459070,"generate_response","gpt_4o","0198af2f-fb52-73f3-bfc4-bf361c5518a5","json"
2122010609189561143967945091884853198,"classify_intent","gpt_4o","0198af33-5c61-71d1-96e6-fa5fa97780ee","json"
2122010611386239845520856119917839142,"generate_response","gpt_4o_mini_dicl","0198af33-5c61-71d1-96e6-fa5fa97780ee","json"
2122010978563595586020404447467313137,"classify_intent","gpt_4o","0198af38-05e4-7c13-ae0e-1b4491d69f1d","json"
2122010980451886619477086343000421859,"generate_response","gpt_4o","0198af38-05e4-7c13-ae0e-1b4491d69f1d","json"
2122011046108651700182326565203940002,"classify_intent","gpt_4o","0198af38-e024-7210-a950-93aa9ed177f5","json"
2122011048435888227444902667809701131,"generate_response","gpt_4o","0198af38-e024-7210-a950-93aa9ed177f5","json"
2122011213761273960655853437956858719,"classify_intent","gpt_4o","0198af3a-fddb-71c0-8bd6-3c043ed017e4","json"
2122011215528764849569711774781269103,"generate_response","gpt_4o_mini","0198af3a-fddb-71c0-8bd6-3c043ed017e4","json"
2122011290949972476923845205198380328,"classify_intent","gpt_4o","0198af3b-f744-7073-adf7-758b0c4893de","json"
2122011292372942783698916372559679631,"generate_response","gpt_4o_mini","0198af3b-f744-7073-adf7-758b0c4893de","json"
2122011510596092271647509819718167328,"classify_intent","gpt_4o","0198af3e-bcfb-7380-a6ef-b2a2282a63c4","json"
2122011514202370584113832288026675785,"generate_response","gpt_4o_mini_dicl","0198af3e-bcfb-7380-a6ef-b2a2282a63c4","json"
2122011561981490432370242210472658034,"classify_intent","gpt_4o","0198af3f-6304-74d0-a581-73548d6514c3","json"
2122011563722355142891523339055854368,"generate_response","gpt_4o_mini_dicl","0198af3f-6304-74d0-a581-73548d6514c3","json"
2122011700583665424285142160435592342,"classify_intent","gpt_4o","0198af41-22dd-7d02-84de-39851a54a714","json"
2122011702472002538889767766266159747,"generate_response","gpt_4o_mini_dicl","0198af41-22dd-7d02-84de-39851a54a714","json"
2122012175875254519234681649825856557,"classify_intent","gpt_4o","0198af47-229d-79e3-8f84-740d6e89ed88","json"
2122012178637624929279858098807256184,"generate_response","gpt_4o_mini_dicl","0198af47-229d-79e3-8f84-740d6e89ed88","json"
2122012411602459563382805381410726838,"classify_intent","gpt_4o","0198af4a-1c4a-7332-b35f-eedee733af8d","json"
2122012413058027206045890569310710425,"generate_response","gpt_4o_mini_dicl","0198af4a-1c4a-7332-b35f-eedee733af8d","json"
2122012469546292690495376658103755142,"classify_intent","gpt_4o","0198af4a-d784-7722-a0da-5ebb17b52375","json"
2122012471340359524388283085311679439,"generate_response","gpt_4o_mini_dicl","0198af4a-d784-7722-a0da-5ebb17b52375","json"
2122013606027205982680949674252877212,"classify_intent","gpt_4o","0198af59-2faf-7181-9cfc-17c6ec394a12","json"
2122015193702274731452401346570854549,"classify_intent","gpt_4o","0198af6d-39bd-7ab2-89aa-24ae9da89e59","json"
2122015195408078178835004230036672514,"generate_response","gpt_4o","0198af6d-39bd-7ab2-89aa-24ae9da89e59","json"
2122015388767298792768571830611430298,"classify_intent","gpt_4o","0198af6f-b007-7c41-b2d4-f21951ed6874","json"
2122015389991888979075150195997013070,"generate_response","gpt_4o_mini_dicl","0198af6f-b007-7c41-b2d4-f21951ed6874","json"
